 U5444,,132,,,,,,,,102,,,,,,,,,,,,,,54,,,,,,107,,37,165,443,47,67,,,,,,,,,,,,,,,,,,,,,,,272,,,,,,,,,,,
 U5447,,20,,,,,,,,29,,,,,155,,,19,,,,57,,50,29,,29,,,13,219,20,39,82,8,131,,,,,,,,,,,76,,,,76,27,,,,,,,126,,,,,,,,,,,
 U5448,,16,,,,,,,,,,,,,30,,,25,,,,45,115,40,,,66,,,,19,17,,,,54,59,,,,,,,,,,119,,,,55,,,,,,,,,,,,,,,,47,,,
 U5449,,,,,9,30,75,37,,3,,,24,12,10,13,,,,,42,6,17,6,6,19,,12,,,9,,,5,,14,,48,,,,,,,7,,10,,,,16,,18,,48,,,12,,21,,,,10,,,21,38,,
 U5451,,,,,17,,,,,13,,,,,26,,,,,,,10,,15,110,,37,,,10,45,21,22,31,17,,,,,,,,,,,,17,,,,53,29,,,,,,,51,,,,,,,,,,,
 U5460,,,,,,45,107,42,,,,,34,24,24,,,,,,,17,72,27,25,,10,27,,12,9,,,11,14,34,,62,,,,186,,,,,24,,,,,,60,,45,,,41,,,,,,,,,,,,
 U5467,68,,129,254,,68,66,78,,,,242,22,,,,,,,,,,44,19,,,,,,7,15,,,,,18,,164,,,,,,,,,,,,,,,26,,30,,,34,,,,233,,,,,,,,
 U5468,,,,,,,,,,63,,,,,,,,,,,,30,,16,30,,,,,6,,,47,26,7,,,,,,,,,,,,,,,,16,38,,,,,,,,,,,,,,,,,,
 U5493,,,,,,,,,,7,,,,,,,,,,,,57,,,18,,36,,,81,,,168,43,8,,,,,,,,,,,,,,,,66,,106,,,,,,,,,,,,,,,,,
 U5494,,27,,,77,,,,,108,,,78,63,88,35,,130,,,,19,,24,27,,43,,,17,195,103,109,33,15,46,,,,,,,,,,,52,,,,44,25,61,,,,,48,176,,,,,,,,,,,
 U5520,,,,,,,,,,10,,,,,,,,,,,,,,33,20,,,,,26,15,57,84,23,6,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,
 U5548,156,30,,,87,63,,44,218,8,102,,58,62,22,33,,32,,,28,14,,16,18,21,11,30,,7,35,51,8,10,16,30,,59,,,,,,,50,,30,,,,17,13,43,145,32,,,62,65,61,,,229,57,,,51,,,
 U5559,,,,,,,,,,18,,,,,,,,,,,,11,,9,16,,9,,,7,9,,7,9,12,13,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,
 U5560,,,,,,,,,,4,,,,,,,,,,,,10,,7,26,,16,,,14,11,15,7,6,19,50,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,
 U5615,,,,,,,,,,10,,,,,14,,,,,,,13,,15,17,,,,,18,26,7,13,11,9,,,,,,,,,,,,,,,,13,12,,,,,,,,,,,,,,,,,,
 U5628,,25,,,16,,,,,17,,,,41,29,39,,,,,,25,,44,35,30,,,,17,16,7,17,28,9,33,,,,,,,,,35,,18,,,,8,32,,,,,,19,89,45,,,,,,,,,,
 U5644,5,,4,20,,3,6,4,,5,7,3,2,,,,5,,3,,,,,4,,,,,,,,,3,4,,4,,2,,,,1,,,,,,,,,,,,,6,,,3,,,3,3,1,,,2,,,1,
 U5646,1,,2,2,,1,2,2,,1,1,1,1,3,,1,1,,1,,2,,2,,2,1,,1,3,1,14,,2,1,1,1,,1,2,1,1,2,,,3,,2,,3,1,,,2,,1,,,1,,2,2,2,2,1,,2,1,1,1,1
 U5662,,20,,,,,,,,20,,,,,,,,,,,,,,18,,,,,,23,,31,74,22,21,24,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,
 U5681,,14,,,34,,,194,54,7,,,20,21,12,16,,13,,,30,11,31,9,9,40,9,40,,14,22,17,6,7,28,42,,,,117,60,,,,47,,15,,,,9,7,15,18,28,,,23,17,30,,,,199,221,,40,,,
 U5682,,,,,,,,,,20,,,,,,,,,,,,145,,34,64,,64,,,49,,43,15,21,48,,,,,,,,,,,,,,,,20,76,,,,,,,,,,,,,,,,,,
 U5737,,,,,,,,,,30,,,,,44,,,44,,,,16,,19,17,,23,,,23,32,41,44,35,19,29,,,,,,,,,,,,,,,32,16,,,,,,,,,,,,,,,,,,
 U5882,,,,,,,,,,111,,,,,,,,,,,,88,,38,897,,721,,,28,,,598,29,569,,,,,,,,,,,,,,,,,535,,,,,,,,,,,,,,,,,,
 U5883,,,,,,,,,,116,,,,,,,,,,,,76,,76,37,,82,,,42,,,40,141,83,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,
 U5951,,29,,,20,19,,30,20,7,,,12,10,10,24,48,,,,,7,51,5,16,13,11,27,,9,20,10,6,6,26,18,,42,,8,14,78,,15,12,,11,45,268,,8,10,13,17,26,,514,15,9,12,69,94,49,20,,,14,44,40,41
 U5959,,,,,,,,,,12,,,,,,,,,,,,39,,11,39,,25,,,26,,,25,39,16,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,
 U5966,,64,,,64,79,,108,35,12,,,35,93,12,37,,15,,,137,49,34,47,14,43,38,45,,13,73,36,13,33,19,90,,,306,,,,,,171,,72,,,,41,21,36,48,40,202,,45,16,54,,,,42,44,,40,182,,
 U5978,132,22,,82,17,74,,47,19,23,,,21,17,25,16,,,,,,11,98,14,11,58,37,20,,6,38,19,9,12,11,43,,,,22,25,,,,31,,28,,,,9,12,14,51,36,41,46,78,17,93,,,58,94,32,,126,51,,
 U5986,,56,,,22,,,,,7,,,48,26,14,41,,,,,,9,,8,12,,12,,,5,21,74,5,7,5,23,,,,,,,,,,,29,,,,26,12,30,,,,,24,13,,,,,,,,,,,
 U5994,,11,,,12,,,,30,24,,,27,15,11,14,,8,,,,36,,43,9,23,8,,,8,13,58,6,6,11,19,,,,,,,,,,,29,,,,11,9,21,,,,,19,15,,,,,53,,,25,,,
 U5995,,,,,,,,,,17,,,,,23,,,,,,,18,64,28,112,102,15,,,78,,28,23,13,15,28,,,,,,,,,,,28,,,,,,25,,,,,29,,,,,,,,,,,,
 U5997,412,11,,87,27,82,176,,26,5,,,55,42,16,41,,70,,,,21,36,60,16,45,16,180,,5,18,24,6,14,14,13,,,,,,,,,27,,,,,,51,56,45,34,48,322,,,,,,,,,53,,,354,,
 U6008,,20,,,15,79,,88,24,8,,,33,20,43,51,,19,,,32,10,43,13,17,79,18,441,,12,23,19,8,9,7,28,,,324,,,,,208,30,,18,,,,26,13,30,128,63,,,98,13,36,,,,28,93,,96,,,
 U6009,,11,,,,,,,,8,,,33,16,,58,,,,,,13,,7,15,,22,,,21,37,,5,8,5,32,,,,,,,,,,,17,,,,19,18,29,31,60,,,,,,,,,31,,,,,,
 U6015,,,,,,,,,,36,,,,,,,,,,,,34,,26,40,,106,,,23,32,,35,30,20,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,
 U6016,,15,,,21,255,,71,31,5,,,22,19,27,20,,16,,,,10,39,66,13,28,15,45,,19,32,14,12,8,10,22,,42,44,,,,,,,,34,,,,23,16,21,22,56,,,82,49,,,,67,163,154,,30,330,,
 U6023,107,,,68,,32,87,28,,,101,,,,,,31,,78,,,,44,10,,,,,,7,,,,,,12,,56,,,,,,,,,,,222,,,,,,,,,21,,,77,974,66,,,54,,,,
 U6028,98,15,423,98,30,68,103,24,,13,227,397,27,32,16,15,,44,,,44,15,30,10,11,37,15,135,,6,11,13,7,7,7,25,,35,,,,115,,,,,25,,,,13,13,48,1250,62,,,80,16,,626,,179,,,62,23,,,
 U6059,,,,,,,,,,8,,,,,14,36,,,,,,,,11,,22,,,,,12,,6,25,7,,22,,,,,,,,,,,,,,19,15,,,,,,,,,,,,,,,,,,
 U6061,,18,,,51,96,,119,486,12,,,17,46,32,46,,109,,,147,13,,19,32,43,19,98,,30,18,85,13,14,14,56,,,,,,,,,81,,16,,,,73,22,31,262,32,40,,33,29,74,,,,42,,,84,,,
 U6065,,,,,,,,,,17,,,,,,,,,,,,19,,11,42,,46,,,9,38,18,23,5,47,53,,,,,,,,,,,,,,,17,13,,,,,,,,,,,,,,,,,,
 U6066,,21,,,37,,,30,43,8,,,227,40,29,44,,16,,,,12,25,30,21,40,19,29,,7,27,21,6,13,17,56,,,,,,,,,,,17,,,,92,10,20,79,30,,,26,46,22,,,,542,,,79,,,
 U6210,,,,,,40,,37,,5,,,36,,,,,,,,,,21,20,,,,,,,,,,17,,39,,,,,,,,,,,,,,,,,39,,,,,19,,,,,,,,,,,,
 U6259,,8,,,27,23,,17,38,5,,,18,14,17,18,,9,,,28,8,18,9,8,26,9,24,55,5,10,8,4,5,17,13,,42,,7,18,62,,21,10,,13,15,,,14,9,16,24,33,,,22,10,27,31,87,53,11,74,,17,29,32,51
 U6393,,,,,,,,,,5,,,,,,,,,,,,9,,8,5,,7,,,5,,,5,9,13,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,
 U6443,,,,,,,,,,4,,,,,22,,,,,,,16,,52,15,,10,,,5,8,5,3,5,7,18,,,,,,,,,,,21,,,,15,10,18,,,,,22,,,,,,,,,,,,
 U6528,,215,,,16,125,79,53,37,37,,,32,78,27,41,,77,,,60,6,51,11,8,61,7,29,,35,12,10,8,7,9,24,,48,57,1565,107,,,164,30,,70,,,,9,17,61,96,85,,,22,32,135,,,,38,377,,26,,,
 U6633,,149,,,,,,,,6,,,,,21,,,,,,,17,,59,22,,16,,,11,16,34,5,18,11,38,,,,,,,,,,,10,,,,22,30,28,,,,,49,,,,,,,,,,,,
 U6796,84,107,,,25,53,238,29,27,4,,41,40,21,19,23,,36,409,112,,10,,10,26,30,13,,,7,21,30,11,29,9,24,48,106,36,69,44,50,90,41,45,,20,22,,,19,16,21,16,28,31,,29,25,57,,,,33,32,99,47,,,
 U6828,,93,,,63,,,,333,8,,,93,28,33,62,,122,,,,21,33,15,32,56,25,147,,10,44,30,13,45,7,13,7,,,,,,,,28,,32,,,,91,21,47,162,53,,,39,143,395,,,,47,11,,43,,,
 U6886,,100,,,,,,,,,,,,,,,,8,,,,,,25,,,10,,,18,60,71,33,51,,12,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U6898,,147,,,9,,,,174,4,,,46,43,16,28,,105,,,,25,221,41,59,106,21,,,5,54,52,6,6,8,17,76,,,,,,,,,,63,,,,50,16,23,76,155,,,53,17,257,,,,64,,,40,,,
 U6934,,,,,,,,,,,,,,,62,,,36,,,,,52,112,,,,,,,114,36,,,,,76,,,,,,,,,,47,,,,,,,40,51,,,,,,,,,,,,,,,
 U6983,,35,,,969,,,,410,23,,,47,55,68,37,,720,,,,16,123,64,40,33,431,,,8,129,89,23,37,18,120,454,,,,,,,,,,55,,,,27,41,63,62,74,,,225,92,80,,,,59,,,283,,,
 U7033,118,11,52,36,9,27,68,16,16,18,103,39,21,20,10,19,46,10,360,81,20,14,23,7,11,28,6,24,58,5,9,6,7,3,9,74,20,63,23,11,25,580,42,29,11,73,13,33,111,2555,10,11,19,7,38,12,25,21,8,31,129,119,64,10,9,57,18,60,42,470
 U7041,,,,,38,,,,,,,,,25,,12,,,,,,,,,13,48,10,15,,,,,,,7,,22,,,,,,,,,,30,,,,16,9,,,,,,24,,,,,,44,,,,,,
 U7162,,29,,,16,,,,,6,,,237,70,13,31,,11,,,,17,30,19,12,55,7,,,6,9,60,8,9,7,10,37,,,,,,,,,,33,,,,23,36,28,65,22,,,30,16,,,,,37,,,66,,,
 U7232,,11,,,,,,,,,,,118,,,29,,,,,,12,37,82,9,,,,,10,,14,,10,32,38,10,,,,,,,,,,38,,,,13,14,31,54,,,,,,,,,,33,,,27,,,
 U7292,64,21,250,145,14,35,134,16,17,6,,124,24,19,15,21,,22,188,204,140,6,24,7,8,14,19,139,392,4,9,7,6,6,4,13,10,266,25,15,86,84,25,261,14,,22,,37,686,10,12,16,32,19,45,99,22,34,14,356,,,40,22,234,36,177,175,67
 U7308,,18,,,18,,,57,197,,,,145,20,12,25,,,,,42,5,82,34,,,7,19,,8,10,15,,6,7,31,11,,,26,50,,,32,,,26,,,,14,8,26,,84,,,19,8,,,,,34,19,,,,,
 U7369,,,,,35,,,,,,,,35,,15,68,,,,,,,,5,,,,,,7,,22,4,,9,,159,,,,,,,,,,14,,,,47,,30,,,,,34,,,,,,,,,,,,
